state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration_code,sample_duration,pollutant_standard,metric_used,method,year,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,valid_day_count,required_day_count,exceptional_data_count,null_observation_count,primary_exceedance_count,secondary_exceedance_count,certification_indicator,arithmetic_mean,standard_deviation,first_max_value,first_max_datetime,second_max_value,second_max_datetime,third_max_value,third_max_datetime,fourth_max_value,fourth_max_datetime,first_max_nonoverlap_value,first_max_n_o_datetime,second_max_nonoverlap_value,second_max_n_o_datetime,ninety_ninth_percentile,ninety_eighth_percentile,ninety_fifth_percentile,ninetieth_percentile,seventy_fifth_percentile,fiftieth_percentile,tenth_percentile,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change,_query_cbsa,_query_param,_loaded_at
41,051,0080,88101,1,45.496641,-122.602877,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,Daily Mean,,2023,Micrograms/cubic meter (LC),No Events,353,97.0,Y,353,365,0,0,1.0,1.0,Certified,6.458357,4.133352,39.2,2023-08-20 00:00,24.5,2023-02-01 00:00,21.3,2023-01-01 00:00,20.7,2023-07-05 00:00,,,,,20.7,17.1,13.7,11.5,7.9,5.7,2.4,Portland - SE Lafayette St (SEL),5824 SE Lafayette Street,Oregon,Multnomah,Portland,38900,"Portland-Vancouver-Hillsboro, OR-WA",2024-05-17,38900,88101,2026-06-19 09:34:27.663212-07:00
41,051,0080,88101,1,45.496641,-122.602877,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,Quarterly Means of Daily Means,,2023,Micrograms/cubic meter (LC),No Events,353,97.0,Y,353,365,0,0,,,Certified,6.458357,4.133352,39.2,2023-08-20 00:00,24.5,2023-02-01 00:00,21.3,2023-01-01 00:00,20.7,2023-07-05 00:00,,,,,20.7,17.1,13.7,11.5,7.9,5.7,2.4,Portland - SE Lafayette St (SEL),5824 SE Lafayette Street,Oregon,Multnomah,Portland,38900,"Portland-Vancouver-Hillsboro, OR-WA",2024-05-17,38900,88101,2026-06-19 09:34:27.663212-07:00
41,051,0080,88101,1,45.496641,-122.602877,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2023,Micrograms/cubic meter (LC),No Events,353,97.0,Y,353,365,0,0,1.0,1.0,Certified,6.458357,4.133352,39.2,2023-08-20 00:00,24.5,2023-02-01 00:00,21.3,2023-01-01 00:00,20.7,2023-07-05 00:00,,,,,20.7,17.1,13.7,11.5,7.9,5.7,2.4,Portland - SE Lafayette St (SEL),5824 SE Lafayette Street,Oregon,Multnomah,Portland,38900,"Portland-Vancouver-Hillsboro, OR-WA",2024-05-17,38900,88101,2026-06-19 09:34:27.663212-07:00
41,051,0080,88101,1,45.496641,-122.602877,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,Quarterly Means of Daily Means,,2023,Micrograms/cubic meter (LC),No Events,353,97.0,Y,353,365,0,0,,,Certified,6.458357,4.133352,39.2,2023-08-20 00:00,24.5,2023-02-01 00:00,21.3,2023-01-01 00:00,20.7,2023-07-05 00:00,,,,,20.7,17.1,13.7,11.5,7.9,5.7,2.4,Portland - SE Lafayette St (SEL),5824 SE Lafayette Street,Oregon,Multnomah,Portland,38900,"Portland-Vancouver-Hillsboro, OR-WA",2024-05-17,38900,88101,2026-06-19 09:34:27.663212-07:00
41,051,0080,88101,1,45.496641,-122.602877,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,Daily Mean,,2023,Micrograms/cubic meter (LC),No Events,353,97.0,Y,353,365,0,0,,,Certified,6.458357,4.133352,39.2,2023-08-20 00:00,24.5,2023-02-01 00:00,21.3,2023-01-01 00:00,20.7,2023-07-05 00:00,,,,,20.7,17.1,13.7,11.5,7.9,5.7,2.4,Portland - SE Lafayette St (SEL),5824 SE Lafayette Street,Oregon,Multnomah,Portland,38900,"Portland-Vancouver-Hillsboro, OR-WA",2024-05-17,38900,88101,2026-06-19 09:34:27.663212-07:00
41,051,0080,88101,1,45.496641,-122.602877,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,Quarterly Means of Daily Means,,2023,Micrograms/cubic meter (LC),No Events,353,97.0,Y,353,365,0,0,10.0,10.0,Certified,6.458357,4.133352,39.2,2023-08-20 00:00,24.5,2023-02-01 00:00,21.3,2023-01-01 00:00,20.7,2023-07-05 00:00,,,,,20.7,17.1,13.7,11.5,7.9,5.7,2.4,Portland - SE Lafayette St (SEL),5824 SE Lafayette Street,Oregon,Multnomah,Portland,38900,"Portland-Vancouver-Hillsboro, OR-WA",2024-05-17,38900,88101,2026-06-19 09:34:27.663212-07:00
41,051,0080,88101,1,45.496641,-122.602877,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2023,Micrograms/cubic meter (LC),No Events,353,97.0,Y,353,365,0,0,1.0,1.0,Certified,6.458357,4.133352,39.2,2023-08-20 00:00,24.5,2023-02-01 00:00,21.3,2023-01-01 00:00,20.7,2023-07-05 00:00,,,,,20.7,17.1,13.7,11.5,7.9,5.7,2.4,Portland - SE Lafayette St (SEL),5824 SE Lafayette Street,Oregon,Multnomah,Portland,38900,"Portland-Vancouver-Hillsboro, OR-WA",2024-05-17,38900,88101,2026-06-19 09:34:27.663212-07:00
41,051,0080,88101,1,45.496641,-122.602877,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,Quarterly Means of Daily Means,,2023,Micrograms/cubic meter (LC),No Events,353,97.0,Y,353,365,0,0,71.0,10.0,Certified,6.458357,4.133352,39.2,2023-08-20 00:00,24.5,2023-02-01 00:00,21.3,2023-01-01 00:00,20.7,2023-07-05 00:00,,,,,20.7,17.1,13.7,11.5,7.9,5.7,2.4,Portland - SE Lafayette St (SEL),5824 SE Lafayette Street,Oregon,Multnomah,Portland,38900,"Portland-Vancouver-Hillsboro, OR-WA",2024-05-17,38900,88101,2026-06-19 09:34:27.663212-07:00
53,011,0024,88101,5,45.64336,-122.58737,WGS84,PM2.5 - Local Conditions,1,1 HOUR,,Observed Values,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2023,Micrograms/cubic meter (LC),No Events,8482,97.0,Y,357,365,0,276,,,Certified,6.521457,7.196147,159.0,2023-07-04 21:00,91.0,2023-07-04 22:00,78.0,2023-08-31 07:00,69.0,2023-07-18 22:00,,,,,36.0,28.0,19.0,13.0,8.0,5.0,1.0,Vancouver-NE 84th Ave,2722 NE 84th Ave,Washington,Clark,Vancouver,38900,"Portland-Vancouver-Hillsboro, OR-WA",2024-08-07,38900,88101,2026-06-19 09:34:27.663212-07:00
53,011,0024,88101,5,45.64336,-122.58737,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2006,Daily Mean,,2023,Micrograms/cubic meter (LC),No Events,352,96.0,Y,352,365,0,0,1.0,1.0,Certified,6.458239,5.325474,40.7,2023-08-20 00:00,29.3,2023-02-02 00:00,27.1,2023-11-25 00:00,26.2,2023-11-26 00:00,,,,,26.2,25.4,16.6,12.2,7.8,4.7,2.1,Vancouver-NE 84th Ave,2722 NE 84th Ave,Washington,Clark,Vancouver,38900,"Portland-Vancouver-Hillsboro, OR-WA",2024-08-07,38900,88101,2026-06-19 09:34:27.663212-07:00
53,011,0024,88101,5,45.64336,-122.58737,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2006,Quarterly Means of Daily Means,,2023,Micrograms/cubic meter (LC),No Events,352,96.0,Y,352,365,0,0,,,Certified,6.458239,5.325474,40.7,2023-08-20 00:00,29.3,2023-02-02 00:00,27.1,2023-11-25 00:00,26.2,2023-11-26 00:00,,,,,26.2,25.4,16.6,12.2,7.8,4.7,2.1,Vancouver-NE 84th Ave,2722 NE 84th Ave,Washington,Clark,Vancouver,38900,"Portland-Vancouver-Hillsboro, OR-WA",2024-08-07,38900,88101,2026-06-19 09:34:27.663212-07:00
53,011,0024,88101,5,45.64336,-122.58737,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,,2023,Micrograms/cubic meter (LC),No Events,352,96.0,Y,352,365,0,0,1.0,1.0,Certified,6.458239,5.325474,40.7,2023-08-20 00:00,29.3,2023-02-02 00:00,27.1,2023-11-25 00:00,26.2,2023-11-26 00:00,,,,,26.2,25.4,16.6,12.2,7.8,4.7,2.1,Vancouver-NE 84th Ave,2722 NE 84th Ave,Washington,Clark,Vancouver,38900,"Portland-Vancouver-Hillsboro, OR-WA",2024-08-07,38900,88101,2026-06-19 09:34:27.663212-07:00
53,011,0024,88101,5,45.64336,-122.58737,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2012,Quarterly Means of Daily Means,,2023,Micrograms/cubic meter (LC),No Events,352,96.0,Y,352,365,0,0,,,Certified,6.458239,5.325474,40.7,2023-08-20 00:00,29.3,2023-02-02 00:00,27.1,2023-11-25 00:00,26.2,2023-11-26 00:00,,,,,26.2,25.4,16.6,12.2,7.8,4.7,2.1,Vancouver-NE 84th Ave,2722 NE 84th Ave,Washington,Clark,Vancouver,38900,"Portland-Vancouver-Hillsboro, OR-WA",2024-08-07,38900,88101,2026-06-19 09:34:27.663212-07:00
53,011,0024,88101,5,45.64336,-122.58737,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 1997,Daily Mean,,2023,Micrograms/cubic meter (LC),No Events,352,96.0,Y,352,365,0,0,,,Certified,6.458239,5.325474,40.7,2023-08-20 00:00,29.3,2023-02-02 00:00,27.1,2023-11-25 00:00,26.2,2023-11-26 00:00,,,,,26.2,25.4,16.6,12.2,7.8,4.7,2.1,Vancouver-NE 84th Ave,2722 NE 84th Ave,Washington,Clark,Vancouver,38900,"Portland-Vancouver-Hillsboro, OR-WA",2024-08-07,38900,88101,2026-06-19 09:34:27.663212-07:00
53,011,0024,88101,5,45.64336,-122.58737,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 1997,Quarterly Means of Daily Means,,2023,Micrograms/cubic meter (LC),No Events,352,96.0,Y,352,365,0,0,24.0,24.0,Certified,6.458239,5.325474,40.7,2023-08-20 00:00,29.3,2023-02-02 00:00,27.1,2023-11-25 00:00,26.2,2023-11-26 00:00,,,,,26.2,25.4,16.6,12.2,7.8,4.7,2.1,Vancouver-NE 84th Ave,2722 NE 84th Ave,Washington,Clark,Vancouver,38900,"Portland-Vancouver-Hillsboro, OR-WA",2024-08-07,38900,88101,2026-06-19 09:34:27.663212-07:00
53,011,0024,88101,5,45.64336,-122.58737,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2023,Micrograms/cubic meter (LC),No Events,352,96.0,Y,352,365,0,0,1.0,1.0,Certified,6.458239,5.325474,40.7,2023-08-20 00:00,29.3,2023-02-02 00:00,27.1,2023-11-25 00:00,26.2,2023-11-26 00:00,,,,,26.2,25.4,16.6,12.2,7.8,4.7,2.1,Vancouver-NE 84th Ave,2722 NE 84th Ave,Washington,Clark,Vancouver,38900,"Portland-Vancouver-Hillsboro, OR-WA",2024-08-07,38900,88101,2026-06-19 09:34:27.663212-07:00
53,011,0024,88101,5,45.64336,-122.58737,WGS84,PM2.5 - Local Conditions,X,24-HR BLK AVG,PM25 Annual 2024,Quarterly Means of Daily Means,,2023,Micrograms/cubic meter (LC),No Events,352,96.0,Y,352,365,0,0,47.0,18.0,Certified,6.458239,5.325474,40.7,2023-08-20 00:00,29.3,2023-02-02 00:00,27.1,2023-11-25 00:00,26.2,2023-11-26 00:00,,,,,26.2,25.4,16.6,12.2,7.8,4.7,2.1,Vancouver-NE 84th Ave,2722 NE 84th Ave,Washington,Clark,Vancouver,38900,"Portland-Vancouver-Hillsboro, OR-WA",2024-08-07,38900,88101,2026-06-19 09:34:27.663212-07:00
41,009,0004,44201,1,45.768531,-122.7721,WGS84,Ozone,1,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2023,Parts per million,No Events,3672,99.0,Y,151,153,0,720,0.0,0.0,Certified,0.039079,0.010471,0.091,2023-08-15 14:00,0.069,2023-08-26 14:00,0.067,2023-08-14 17:00,0.064,2023-08-16 12:00,,,,,0.069,0.064,0.06,0.053,0.043,0.037,0.029,Portland - Sauvie Island (SIS),31421 NW Reeder Road,Oregon,Columbia,Scappoose,38900,"Portland-Vancouver-Hillsboro, OR-WA",2024-05-24,38900,44201,2026-06-19 09:34:27.663212-07:00
41,009,0004,44201,1,45.768531,-122.7721,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,2023,Parts per million,No Events,3671,99.0,Y,151,153,0,0,0.0,0.0,Certified,0.034298,0.00888,0.075,2023-08-15 10:00,0.058,2023-08-14 11:00,0.056,2023-06-05 14:00,0.056,2023-08-26 10:00,,,,,0.058,0.056,0.051,0.047,0.038,0.033,0.025,Portland - Sauvie Island (SIS),31421 NW Reeder Road,Oregon,Columbia,Scappoose,38900,"Portland-Vancouver-Hillsboro, OR-WA",2024-05-24,38900,44201,2026-06-19 09:34:27.663212-07:00
41,009,0004,44201,1,45.768531,-122.7721,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,2023,Parts per million,No Events,3671,99.0,Y,151,153,0,0,0.0,0.0,Certified,0.034298,0.00888,0.075,2023-08-15 10:00,0.058,2023-08-14 11:00,0.056,2023-06-05 14:00,0.056,2023-08-26 10:00,,,,,0.058,0.056,0.051,0.047,0.038,0.033,0.025,Portland - Sauvie Island (SIS),31421 NW Reeder Road,Oregon,Columbia,Scappoose,38900,"Portland-Vancouver-Hillsboro, OR-WA",2024-05-24,38900,44201,2026-06-19 09:34:27.663212-07:00
41,009,0004,44201,1,45.768531,-122.7721,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2023,Parts per million,No Events,2604,99.0,Y,151,153,0,0,1.0,1.0,Certified,0.034258,0.00888,0.075,2023-08-15 10:00,0.058,2023-08-14 11:00,0.056,2023-06-05 14:00,0.056,2023-08-26 10:00,,,,,0.058,0.056,0.051,0.047,0.038,0.033,0.025,Portland - Sauvie Island (SIS),31421 NW Reeder Road,Oregon,Columbia,Scappoose,38900,"Portland-Vancouver-Hillsboro, OR-WA",2024-05-24,38900,44201,2026-06-19 09:34:27.663212-07:00
41,067,0005,44201,1,45.3992,-122.7455,WGS84,Ozone,1,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2023,Parts per million,No Events,8657,100.0,Y,153,153,0,103,0.0,0.0,Certified,0.040569,0.010657,0.085,2023-08-15 17:00,0.069,2023-08-16 17:00,0.066,2023-08-17 15:00,0.065,2023-08-26 13:00,,,,,0.069,0.065,0.059,0.055,0.047,0.041,0.037,Tualatin - Bradbury Court (TBC),6745 Bradbury Court,Oregon,Washington,Tualatin,38900,"Portland-Vancouver-Hillsboro, OR-WA",2024-05-24,38900,44201,2026-06-19 09:34:27.663212-07:00
41,067,0005,44201,1,45.3992,-122.7455,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,2023,Parts per million,No Events,8657,99.0,Y,151,153,0,0,0.0,0.0,Certified,0.034735,0.009379,0.068,2023-08-15 11:00,0.061,2023-08-16 11:00,0.056,2023-08-17 11:00,0.056,2023-08-25 10:00,,,,,0.061,0.056,0.053,0.049,0.042,0.036,0.032,Tualatin - Bradbury Court (TBC),6745 Bradbury Court,Oregon,Washington,Tualatin,38900,"Portland-Vancouver-Hillsboro, OR-WA",2024-05-24,38900,44201,2026-06-19 09:34:27.663212-07:00
41,067,0005,44201,1,45.3992,-122.7455,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,2023,Parts per million,No Events,8657,99.0,Y,151,153,0,0,0.0,0.0,Certified,0.034735,0.009379,0.068,2023-08-15 11:00,0.061,2023-08-16 11:00,0.056,2023-08-17 11:00,0.056,2023-08-25 10:00,,,,,0.061,0.056,0.053,0.049,0.042,0.036,0.032,Tualatin - Bradbury Court (TBC),6745 Bradbury Court,Oregon,Washington,Tualatin,38900,"Portland-Vancouver-Hillsboro, OR-WA",2024-05-24,38900,44201,2026-06-19 09:34:27.663212-07:00
41,067,0005,44201,1,45.3992,-122.7455,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2023,Parts per million,No Events,6140,99.0,Y,152,153,0,0,0.0,0.0,Certified,0.034572,0.009462,0.068,2023-08-15 11:00,0.061,2023-08-16 11:00,0.056,2023-08-17 11:00,0.056,2023-08-25 10:00,,,,,0.061,0.056,0.053,0.049,0.041,0.036,0.032,Tualatin - Bradbury Court (TBC),6745 Bradbury Court,Oregon,Washington,Tualatin,38900,"Portland-Vancouver-Hillsboro, OR-WA",2024-05-24,38900,44201,2026-06-19 09:34:27.663212-07:00
41,005,0004,44201,1,45.25928,-122.588151,WGS84,Ozone,1,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2023,Parts per million,No Events,3712,99.0,Y,152,153,0,680,0.0,0.0,Certified,0.049118,0.011435,0.084,2023-08-14 13:00,0.084,2023-08-25 16:00,0.077,2023-07-19 17:00,0.076,2023-06-06 14:00,,,,,0.084,0.076,0.071,0.065,0.056,0.048,0.036,Carus - Spangler Road (SPR),13458 Spangler Road,Oregon,Clackamas,Portland,38900,"Portland-Vancouver-Hillsboro, OR-WA",2024-05-24,38900,44201,2026-06-19 09:34:27.663212-07:00
41,005,0004,44201,1,45.25928,-122.588151,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,2023,Parts per million,No Events,3704,97.0,Y,148,153,0,0,0.0,0.0,Certified,0.043216,0.009942,0.076,2023-08-25 11:00,0.073,2023-08-14 10:00,0.069,2023-06-06 12:00,0.068,2023-07-19 10:00,,,,,0.073,0.069,0.064,0.056,0.049,0.043,0.032,Carus - Spangler Road (SPR),13458 Spangler Road,Oregon,Clackamas,Portland,38900,"Portland-Vancouver-Hillsboro, OR-WA",2024-05-24,38900,44201,2026-06-19 09:34:27.663212-07:00
41,005,0004,44201,1,45.25928,-122.588151,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,2023,Parts per million,No Events,3704,97.0,Y,148,153,0,0,1.0,1.0,Certified,0.043216,0.009942,0.076,2023-08-25 11:00,0.073,2023-08-14 10:00,0.069,2023-06-06 12:00,0.068,2023-07-19 10:00,,,,,0.073,0.069,0.064,0.056,0.049,0.043,0.032,Carus - Spangler Road (SPR),13458 Spangler Road,Oregon,Clackamas,Portland,38900,"Portland-Vancouver-Hillsboro, OR-WA",2024-05-24,38900,44201,2026-06-19 09:34:27.663212-07:00
41,005,0004,44201,1,45.25928,-122.588151,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2023,Parts per million,No Events,2636,97.0,Y,149,153,0,0,2.0,2.0,Certified,0.043315,0.009895,0.076,2023-08-25 11:00,0.073,2023-08-14 10:00,0.069,2023-06-06 12:00,0.068,2023-07-19 10:00,,,,,0.073,0.069,0.064,0.056,0.049,0.043,0.032,Carus - Spangler Road (SPR),13458 Spangler Road,Oregon,Clackamas,Portland,38900,"Portland-Vancouver-Hillsboro, OR-WA",2024-05-24,38900,44201,2026-06-19 09:34:27.663212-07:00
41,051,0080,44201,1,45.496641,-122.602877,WGS84,Ozone,1,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2023,Parts per million,No Events,8256,94.0,Y,342,365,0,504,0.0,0.0,Certified,0.036111,0.011499,0.081,2023-08-16 14:00,0.079,2023-08-26 14:00,0.073,2023-08-25 14:00,0.071,2023-07-06 14:00,,,,,0.071,0.063,0.056,0.05,0.042,0.036,0.022,Portland - SE Lafayette St (SEL),5824 SE Lafayette Street,Oregon,Multnomah,Portland,38900,"Portland-Vancouver-Hillsboro, OR-WA",2024-11-15,38900,44201,2026-06-19 09:34:27.663212-07:00
41,051,0080,44201,1,45.496641,-122.602877,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,2023,Parts per million,No Events,8228,93.0,Y,340,365,0,0,0.0,0.0,Certified,0.031829,0.010335,0.067,2023-08-26 11:00,0.064,2023-08-25 11:00,0.062,2023-08-16 10:00,0.056,2023-06-06 12:00,,,,,0.056,0.055,0.049,0.044,0.038,0.032,0.018,Portland - SE Lafayette St (SEL),5824 SE Lafayette Street,Oregon,Multnomah,Portland,38900,"Portland-Vancouver-Hillsboro, OR-WA",2024-11-15,38900,44201,2026-06-19 09:34:27.663212-07:00
41,051,0080,44201,1,45.496641,-122.602877,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,2023,Parts per million,No Events,8228,93.0,Y,340,365,0,0,0.0,0.0,Certified,0.031829,0.010335,0.067,2023-08-26 11:00,0.064,2023-08-25 11:00,0.062,2023-08-16 10:00,0.056,2023-06-06 12:00,,,,,0.056,0.055,0.049,0.044,0.038,0.032,0.018,Portland - SE Lafayette St (SEL),5824 SE Lafayette Street,Oregon,Multnomah,Portland,38900,"Portland-Vancouver-Hillsboro, OR-WA",2024-11-15,38900,44201,2026-06-19 09:34:27.663212-07:00
41,051,0080,44201,1,45.496641,-122.602877,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2023,Parts per million,No Events,5828,93.0,Y,338,365,0,0,0.0,0.0,Certified,0.031678,0.01041,0.067,2023-08-26 11:00,0.064,2023-08-25 11:00,0.062,2023-08-16 10:00,0.056,2023-06-06 12:00,,,,,0.056,0.055,0.049,0.044,0.038,0.032,0.017,Portland - SE Lafayette St (SEL),5824 SE Lafayette Street,Oregon,Multnomah,Portland,38900,"Portland-Vancouver-Hillsboro, OR-WA",2024-11-15,38900,44201,2026-06-19 09:34:27.663212-07:00
53,011,0011,44201,1,45.616667,-122.516667,WGS84,Ozone,1,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2023,Parts per million,No Events,3525,94.0,Y,144,153,0,864,0.0,0.0,Certified,0.045132,0.012062,0.109,2023-08-15 15:00,0.076,2023-08-26 16:00,0.073,2023-08-25 13:00,0.071,2023-08-27 15:00,,,,,0.076,0.073,0.069,0.061,0.052,0.043,0.034,VANCOUVER - BLAIRMONT DR,1500 SE BLAIRMONT DR (Mountain View High School),Washington,Clark,Vancouver,38900,"Portland-Vancouver-Hillsboro, OR-WA",2024-05-24,38900,44201,2026-06-19 09:34:27.663212-07:00
53,011,0011,44201,1,45.616667,-122.516667,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,2023,Parts per million,No Events,3626,94.0,Y,144,153,0,0,1.0,1.0,Certified,0.039924,0.010031,0.086,2023-08-15 11:00,0.067,2023-08-26 11:00,0.065,2023-08-25 11:00,0.062,2023-08-14 11:00,,,,,0.067,0.065,0.057,0.055,0.045,0.038,0.031,VANCOUVER - BLAIRMONT DR,1500 SE BLAIRMONT DR (Mountain View High School),Washington,Clark,Vancouver,38900,"Portland-Vancouver-Hillsboro, OR-WA",2024-05-24,38900,44201,2026-06-19 09:34:27.663212-07:00
53,011,0011,44201,1,45.616667,-122.516667,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,2023,Parts per million,No Events,3626,94.0,Y,144,153,0,0,1.0,1.0,Certified,0.039924,0.010031,0.086,2023-08-15 11:00,0.067,2023-08-26 11:00,0.065,2023-08-25 11:00,0.062,2023-08-14 11:00,,,,,0.067,0.065,0.057,0.055,0.045,0.038,0.031,VANCOUVER - BLAIRMONT DR,1500 SE BLAIRMONT DR (Mountain View High School),Washington,Clark,Vancouver,38900,"Portland-Vancouver-Hillsboro, OR-WA",2024-05-24,38900,44201,2026-06-19 09:34:27.663212-07:00
53,011,0011,44201,1,45.616667,-122.516667,WGS84,Ozone,W,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2023,Parts per million,No Events,2581,93.0,Y,143,153,0,0,1.0,1.0,Certified,0.039972,0.010011,0.086,2023-08-15 11:00,0.067,2023-08-26 11:00,0.065,2023-08-25 11:00,0.062,2023-08-14 11:00,,,,,0.067,0.065,0.057,0.055,0.045,0.038,0.031,VANCOUVER - BLAIRMONT DR,1500 SE BLAIRMONT DR (Mountain View High School),Washington,Clark,Vancouver,38900,"Portland-Vancouver-Hillsboro, OR-WA",2024-05-24,38900,44201,2026-06-19 09:34:27.663212-07:00
41,067,0005,42602,1,45.3992,-122.7455,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 Annual 1971,Observed values,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,2023,Parts per billion,No Events,8599,98.0,Y,359,365,0,161,,,Certified,8.744505,5.129485,34.3,2023-03-10 07:00,32.8,2023-03-10 06:00,32.7,2023-02-28 17:00,32.2,2023-08-14 06:00,,,,,24.2,22.1,18.7,15.8,11.6,7.8,2.9,Tualatin - Bradbury Court (TBC),6745 Bradbury Court,Oregon,Washington,Tualatin,38900,"Portland-Vancouver-Hillsboro, OR-WA",2024-05-22,38900,42602,2026-06-19 09:34:27.663212-07:00
41,067,0005,42602,1,45.3992,-122.7455,WGS84,Nitrogen dioxide (NO2),1,1 HOUR,NO2 1-hour 2010,Daily Maximum 1-hour average,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,2023,Parts per billion,No Events,8599,98.0,Y,359,365,0,161,0.0,,Certified,16.440947,5.720874,34.3,2023-03-10 07:00,32.7,2023-02-28 17:00,32.2,2023-08-14 06:00,31.4,2023-01-30 06:00,,,,,31.4,29.3,26.2,23.7,20.5,16.3,9.0,Tualatin - Bradbury Court (TBC),6745 Bradbury Court,Oregon,Washington,Tualatin,38900,"Portland-Vancouver-Hillsboro, OR-WA",2024-05-22,38900,42602,2026-06-19 09:34:27.663212-07:00
